HDR,ROLLING SYSTEM DEMAND
20210916204000,29557.0
20210916204500,29242.0
20210916205000,28986.0
20210916205500,28691.0
20210916210000,28643.0
20210916210500,28794.0
20210916211000,28814.0
20210916211500,28640.0
20210916212000,28402.0
20210916212500,28070.0
20210916213000,27775.0
20210916213500,27490.0
20210916214000,27135.0
20210916214500,26872.0
20210916215000,26625.0
20210916215500,26379.0
20210916220000,26040.0
20210916220500,25741.0
20210916221000,25388.0
20210916221500,25140.0
20210916222000,24914.0
20210916222500,24684.0
20210916223000,24502.0
20210916223500,24249.0
20210916224000,24011.0
20210916224500,23773.0
20210916225000,23559.0
20210916225500,23326.0
20210916230000,23112.0
20210916230500,22999.0
20210916231000,22778.0
20210916231500,22570.0
20210916232000,22432.0
20210916232500,22291.0
20210916233000,22167.0
20210916233500,22191.0
20210916234000,22141.0
20210916234500,22042.0
20210916235000,21958.0
20210916235500,22025.0
20210917000000,21957.0
20210917000500,21855.0
20210917001000,21800.0
20210917001500,21752.0
20210917002000,21708.0
20210917002500,21637.0
20210917003000,21586.0
20210917003500,21800.0
20210917004000,21682.0
20210917004500,21711.0
20210917005000,21627.0
20210917005500,21500.0
20210917010000,21405.0
20210917010500,21338.0
20210917011000,21322.0
20210917011500,21279.0
20210917012000,21246.0
20210917012500,21292.0
20210917013000,21194.0
20210917013500,21115.0
20210917014000,21073.0
20210917014500,21019.0
20210917015000,20968.0
20210917015500,20942.0
20210917020000,20938.0
20210917020500,20929.0
20210917021000,20891.0
20210917021500,20864.0
20210917022000,20783.0
20210917022500,20743.0
20210917023000,20707.0
20210917023500,20738.0
20210917024000,20741.0
20210917024500,20797.0
20210917025000,20805.0
20210917025500,20841.0
20210917030000,20837.0
20210917030500,20740.0
20210917031000,20795.0
20210917031500,20823.0
20210917032000,20786.0
20210917032500,20657.0
20210917033000,20747.0
20210917033500,20761.0
20210917034000,20798.0
20210917034500,20802.0
20210917035000,20785.0
20210917035500,20664.0
20210917040000,20671.0
20210917040500,21005.0
20210917041000,21648.0
20210917041500,21630.0
20210917042000,21642.0
20210917042500,21785.0
20210917043000,21946.0
20210917043500,22139.0
20210917044000,22298.0
20210917044500,22485.0
20210917045000,22762.0
20210917045500,23049.0
20210917050000,23286.0
20210917050500,23399.0
20210917051000,23859.0
20210917051500,24176.0
20210917052000,24387.0
20210917052500,24672.0
20210917053000,24902.0
20210917053500,25227.0
20210917054000,25654.0
20210917054500,25987.0
20210917055000,26305.0
20210917055500,26717.0
20210917060000,26904.0
20210917060500,27301.0
20210917061000,27822.0
20210917061500,28171.0
20210917062000,28293.0
20210917062500,28578.0
20210917063000,28814.0
20210917063500,29023.0
20210917064000,29169.0
20210917064500,29230.0
20210917065000,29324.0
20210917065500,29405.0
20210917070000,29559.0
20210917070500,29965.0
20210917071000,30156.0
20210917071500,30253.0
20210917072000,30317.0
20210917072500,30281.0
20210917073000,30243.0
20210917073500,30270.0
20210917074000,30294.0
20210917074500,30440.0
20210917075000,30413.0
20210917075500,30378.0
20210917080000,30475.0
20210917080500,30514.0
20210917081000,30649.0
20210917081500,30732.0
20210917082000,30837.0
20210917082500,30956.0
20210917083000,30985.0
20210917083500,30885.0
20210917084000,30784.0
20210917084500,30704.0
20210917085000,30695.0
20210917085500,30638.0
20210917090000,30443.0
20210917090500,30086.0
20210917091000,29928.0
20210917091500,29873.0
20210917092000,29788.0
20210917092500,29725.0
20210917093000,29621.0
20210917093500,29558.0
20210917094000,29449.0
20210917094500,29373.0
20210917095000,29358.0
20210917095500,29348.0
20210917100000,29403.0
20210917100500,29455.0
20210917101000,29727.0
20210917101500,29745.0
20210917102000,29533.0
20210917102500,29472.0
20210917103000,29446.0
20210917103500,29477.0
20210917104000,29467.0
20210917104500,29516.0
20210917105000,29512.0
20210917105500,29450.0
20210917110000,29417.0
20210917110500,29572.0
20210917111000,29596.0
20210917111500,29609.0
20210917112000,29706.0
20210917112500,29761.0
20210917113000,29713.0
20210917113500,29662.0
20210917114000,29602.0
20210917114500,29544.0
20210917115000,29473.0
20210917115500,29296.0
20210917120000,29187.0
20210917120500,29380.0
20210917121000,29216.0
20210917121500,29096.0
20210917122000,29037.0
20210917122500,28936.0
20210917123000,28807.0
20210917123500,28787.0
20210917124000,28704.0
20210917124500,28645.0
20210917125000,28710.0
20210917125500,28605.0
20210917130000,28473.0
20210917130500,28441.0
20210917131000,28510.0
20210917131500,28515.0
20210917132000,28530.0
20210917132500,28517.0
20210917133000,28540.0
20210917133500,28516.0
20210917134000,28448.0
20210917134500,28411.0
20210917135000,28383.0
20210917135500,28300.0
20210917140000,28330.0
20210917140500,28392.0
20210917141000,28492.0
20210917141500,28615.0
20210917142000,28641.0
20210917142500,28774.0
20210917143000,28939.0
20210917143500,29012.0
20210917144000,29088.0
20210917144500,29196.0
20210917145000,29241.0
20210917145500,29398.0
20210917150000,29595.0
20210917150500,29717.0
20210917151000,29772.0
20210917151500,29853.0
20210917152000,29996.0
20210917152500,30058.0
20210917153000,30181.0
20210917153500,30444.0
20210917154000,30581.0
20210917154500,30752.0
20210917155000,30923.0
20210917155500,30976.0
20210917160000,31125.0
20210917160500,31373.0
20210917161000,31467.0
20210917161500,31572.0
20210917162000,31739.0
20210917162500,31827.0
20210917163000,31793.0
20210917163500,31773.0
20210917164000,31751.0
20210917164500,31807.0
20210917165000,31926.0
20210917165500,31933.0
20210917170000,31940.0
20210917170500,32055.0
20210917171000,31962.0
20210917171500,31927.0
20210917172000,31899.0
20210917172500,31811.0
20210917173000,31756.0
20210917173500,31654.0
20210917174000,31689.0
20210917174500,31814.0
20210917175000,31973.0
20210917175500,32007.0
20210917180000,31987.0
20210917180500,31993.0
20210917181000,31917.0
20210917181500,31937.0
20210917182000,31995.0
20210917182500,32021.0
20210917183000,32055.0
20210917183500,32237.0
20210917184000,32240.0
20210917184500,32202.0
20210917185000,32216.0
20210917185500,32038.0
20210917190000,31826.0
20210917190500,31951.0
20210917191000,31881.0
20210917191500,31606.0
20210917192000,31354.0
20210917192500,31135.0
20210917193000,30981.0
20210917193500,30971.0
20210917194000,30903.0
20210917194500,30778.0
20210917195000,30620.0
20210917195500,30357.0
20210917200000,30108.0
20210917200500,30014.0
20210917201000,29843.0
20210917201500,29642.0
20210917202000,29670.0
20210917202500,29520.0
20210917203000,29421.0
20210917203500,29366.0
20210917204000,29093.0
20210917204500,28752.0
20210917205000,28647.0
20210917205500,28458.0
20210917210000,28240.0
20210917210500,28255.0
20210917211000,28143.0
20210917211500,27899.0
20210917212000,27700.0
20210917212500,27494.0
20210917213000,27285.0
20210917213500,27083.0
20210917214000,26805.0
20210917214500,26575.0
20210917215000,26366.0
20210917215500,26146.0
20210917220000,25906.0
20210917220500,25680.0
20210917221000,25513.0
20210917221500,25318.0
20210917222000,25164.0
20210917222500,24973.0
20210917223000,24661.0
20210917223500,24429.0
20210917224000,24147.0
20210917224500,23937.0
20210917225000,23742.0
20210917225500,23574.0
20210917230000,23424.0
20210917230500,23345.0
20210917231000,23237.0
20210917231500,23108.0
20210917232000,23047.0
20210917232500,22832.0
20210917233000,23673.0
20210917233500,22746.0
20210917234000,22735.0
20210917234500,22616.0
20210917235000,22464.0
20210917235500,22279.0
20210918000000,22178.0
20210918000500,22378.0
20210918001000,22380.0
20210918001500,22362.0
20210918002000,22435.0
20210918002500,22442.0
20210918003000,22378.0
20210918003500,22441.0
20210918004000,22415.0
20210918004500,22366.0
20210918005000,22310.0
20210918005500,22252.0
20210918010000,22178.0
20210918010500,22122.0
20210918011000,22072.0
20210918011500,21981.0
20210918012000,21915.0
20210918012500,21846.0
20210918013000,21828.0
20210918013500,21806.0
20210918014000,21751.0
20210918014500,21694.0
20210918015000,21600.0
20210918015500,21555.0
20210918020000,21496.0
20210918020500,21474.0
20210918021000,21399.0
20210918021500,21365.0
20210918022000,21336.0
20210918022500,21324.0
20210918023000,21329.0
20210918023500,21399.0
20210918024000,21121.0
20210918024500,21245.0
20210918025000,21238.0
20210918025500,21216.0
20210918030000,21161.0
20210918030500,21143.0
20210918031000,21108.0
20210918031500,21082.0
20210918032000,21088.0
20210918032500,20920.0
20210918033000,20925.0
20210918033500,20938.0
20210918034000,20969.0
20210918034500,20994.0
20210918035000,21024.0
20210918035500,21061.0
20210918040000,21092.0
20210918040500,21195.0
20210918041000,21048.0
20210918041500,20933.0
20210918042000,20809.0
20210918042500,20811.0
20210918043000,20819.0
20210918043500,20879.0
20210918044000,20927.0
20210918044500,20984.0
20210918045000,21138.0
20210918045500,21253.0
20210918050000,21411.0
20210918050500,21741.0
20210918051000,21955.0
20210918051500,22045.0
20210918052000,22144.0
20210918052500,22231.0
20210918053000,22239.0
20210918053500,22346.0
20210918054000,22463.0
20210918054500,22620.0
20210918055000,22799.0
20210918055500,22995.0
20210918060000,23126.0
20210918060500,23382.0
20210918061000,23704.0
20210918061500,23937.0
20210918062000,24135.0
20210918062500,24270.0
20210918063000,24316.0
20210918063500,24517.0
20210918064000,24716.0
20210918064500,24910.0
20210918065000,25079.0
20210918065500,25312.0
20210918070000,25522.0
20210918070500,25825.0
20210918071000,25958.0
20210918071500,26119.0
20210918072000,26321.0
20210918072500,26467.0
20210918073000,26524.0
20210918073500,26686.0
20210918074000,26700.0
20210918074500,26700.0
20210918075000,26733.0
20210918075500,26707.0
20210918080000,26623.0
20210918080500,26622.0
20210918081000,26647.0
20210918081500,26627.0
20210918082000,26546.0
20210918082500,26518.0
20210918083000,26434.0
20210918083500,26406.0
20210918084000,26361.0
20210918084500,26251.0
20210918085000,26153.0
20210918085500,26038.0
20210918090000,26003.0
20210918090500,26082.0
20210918091000,26058.0
20210918091500,26073.0
20210918092000,26026.0
20210918092500,25944.0
20210918093000,25887.0
20210918093500,25890.0
20210918094000,25906.0
20210918094500,25834.0
20210918095000,25662.0
20210918095500,25511.0
20210918100000,25455.0
20210918100500,25431.0
20210918101000,25342.0
20210918101500,25207.0
20210918102000,25183.0
20210918102500,25120.0
20210918103000,25063.0
20210918103500,25059.0
20210918104000,25039.0
20210918104500,25046.0
20210918105000,25072.0
20210918105500,25024.0
20210918110000,24906.0
20210918110500,25000.0
20210918111000,25108.0
20210918111500,25159.0
20210918112000,25182.0
20210918112500,25244.0
20210918113000,25214.0
20210918113500,25333.0
20210918114000,25309.0
20210918114500,25312.0
20210918115000,25297.0
20210918115500,25283.0
20210918120000,25315.0
20210918120500,25434.0
20210918121000,25501.0
20210918121500,25547.0
20210918122000,25491.0
20210918122500,25502.0
20210918123000,25502.0
20210918123500,25554.0
20210918124000,25555.0
20210918124500,25583.0
20210918125000,25532.0
20210918125500,25539.0
20210918130000,25455.0
20210918130500,25472.0
20210918131000,25419.0
20210918131500,25323.0
20210918132000,25296.0
20210918132500,25349.0
20210918133000,25316.0
20210918133500,25330.0
20210918134000,25387.0
20210918134500,25418.0
20210918135000,25460.0
20210918135500,25538.0
20210918140000,25554.0
20210918140500,25655.0
20210918141000,25794.0
20210918141500,25837.0
20210918142000,25883.0
20210918142500,25885.0
20210918143000,25904.0
20210918143500,25951.0
20210918144000,26034.0
20210918144500,26104.0
20210918145000,26198.0
20210918145500,26303.0
20210918150000,26373.0
20210918150500,26587.0
20210918151000,26668.0
20210918151500,26768.0
20210918152000,26850.0
20210918152500,26936.0
20210918153000,26927.0
20210918153500,26895.0
20210918154000,26965.0
20210918154500,27092.0
20210918155000,27224.0
20210918155500,27317.0
20210918160000,27470.0
20210918160500,27718.0
20210918161000,27975.0
20210918161500,28175.0
20210918162000,28342.0
20210918162500,28591.0
20210918163000,28703.0
20210918163500,28823.0
20210918164000,28878.0
20210918164500,28925.0
20210918165000,28986.0
20210918165500,28977.0
20210918170000,29115.0
20210918170500,29220.0
20210918171000,29221.0
20210918171500,29233.0
20210918172000,29381.0
20210918172500,29483.0
20210918173000,29516.0
20210918173500,29590.0
20210918174000,29761.0
20210918174500,29791.0
20210918175000,29845.0
20210918175500,29915.0
20210918180000,30057.0
20210918180500,30286.0
20210918181000,30460.0
20210918181500,30419.0
20210918182000,30474.0
20210918182500,30452.0
20210918183000,30472.0
20210918183500,30401.0
20210918184000,30364.0
20210918184500,30370.0
20210918185000,30305.0
20210918185500,30156.0
20210918190000,30235.0
20210918190500,30099.0
20210918191000,30106.0
20210918191500,30051.0
20210918192000,29919.0
20210918192500,29662.0
20210918193000,29448.0
20210918193500,29353.0
20210918194000,29165.0
20210918194500,29024.0
20210918195000,28769.0
20210918195500,28592.0
20210918200000,28498.0
20210918200500,28338.0
20210918201000,28158.0
20210918201500,28032.0
20210918202000,27872.0
20210918202500,27699.0
20210918203000,27422.0
20210918203500,27281.0
20210918204000,27122.0
20210918204500,26928.0
20210918205000,26777.0
20210918205500,26647.0
20210918210000,26486.0
20210918210500,26220.0
20210918211000,26052.0
20210918211500,25798.0
20210918212000,25622.0
20210918212500,25434.0
20210918213000,25239.0
20210918213500,25059.0
20210918214000,24866.0
20210918214500,24659.0
20210918215000,24404.0
20210918215500,24186.0
20210918220000,23969.0
20210918220500,23813.0
20210918221000,23712.0
20210918221500,23571.0
20210918222000,23313.0
20210918222500,23182.0
20210918223000,23042.0
20210918223500,22962.0
20210918224000,22900.0
20210918224500,22837.0
20210918225000,22867.0
20210918225500,22732.0
20210918230000,22552.0
20210918230500,22449.0
20210918231000,22264.0
20210918231500,22142.0
20210918232000,22001.0
20210918232500,21919.0
20210918233000,21822.0
20210918233500,21805.0
20210918234000,21879.0
20210918234500,21881.0
20210918235000,21798.0
20210918235500,21696.0
20210919000000,21638.0
20210919000500,21678.0
20210919001000,21640.0
20210919001500,21618.0
20210919002000,21676.0
20210919002500,21659.0
20210919003000,21642.0
20210919003500,21689.0
20210919004000,21658.0
20210919004500,21580.0
20210919005000,21313.0
20210919005500,21194.0
20210919010000,21077.0
20210919010500,20983.0
20210919011000,20856.0
20210919011500,20937.0
20210919012000,20887.0
20210919012500,20832.0
20210919013000,20781.0
20210919013500,20705.0
20210919014000,20612.0
20210919014500,20567.0
20210919015000,20506.0
20210919015500,20294.0
20210919020000,20169.0
20210919020500,20081.0
20210919021000,20039.0
20210919021500,20168.0
20210919022000,20112.0
20210919022500,20103.0
20210919023000,20060.0
20210919023500,20048.0
20210919024000,20019.0
20210919024500,19901.0
20210919025000,19709.0
20210919025500,19626.0
20210919030000,19591.0
20210919030500,19627.0
20210919031000,19610.0
20210919031500,19595.0
20210919032000,19686.0
20210919032500,19775.0
20210919033000,19775.0
20210919033500,19811.0
20210919034000,19832.0
20210919034500,19883.0
20210919035000,19899.0
20210919035500,19828.0
20210919040000,19697.0
20210919040500,19722.0
20210919041000,19810.0
20210919041500,19878.0
20210919042000,19892.0
20210919042500,20103.0
20210919043000,20113.0
20210919043500,20172.0
20210919044000,20177.0
20210919044500,20160.0
20210919045000,20207.0
20210919045500,20071.0
20210919050000,20178.0
20210919050500,20354.0
20210919051000,20549.0
20210919051500,20661.0
20210919052000,20787.0
20210919052500,20890.0
20210919053000,20986.0
20210919053500,21083.0
20210919054000,21146.0
20210919054500,21159.0
20210919055000,21243.0
20210919055500,21263.0
20210919060000,21174.0
20210919060500,21446.0
20210919061000,21550.0
20210919061500,21618.0
20210919062000,21619.0
20210919062500,21709.0
20210919063000,21914.0
20210919063500,22106.0
20210919064000,22270.0
20210919064500,22430.0
20210919065000,22641.0
20210919065500,22932.0
20210919070000,23012.0
20210919070500,23257.0
20210919071000,23429.0
20210919071500,23668.0
20210919072000,23847.0
20210919072500,24046.0
20210919073000,24211.0
20210919073500,24367.0
20210919074000,24527.0
20210919074500,24579.0
20210919075000,24690.0
20210919075500,24785.0
20210919080000,25046.0
20210919080500,25165.0
20210919081000,25357.0
20210919081500,25613.0
20210919082000,25759.0
20210919082500,25846.0
20210919083000,25945.0
20210919083500,26078.0
20210919084000,26125.0
20210919084500,26197.0
20210919085000,26251.0
20210919085500,26261.0
20210919090000,26293.0
20210919090500,26367.0
20210919091000,26401.0
20210919091500,26360.0
20210919092000,26329.0
20210919092500,26318.0
20210919093000,26294.0
20210919093500,26273.0
20210919094000,26277.0
20210919094500,26216.0
20210919095000,26229.0
20210919095500,26255.0
20210919100000,26254.0
20210919100500,26250.0
20210919101000,26263.0
20210919101500,26290.0
20210919102000,26393.0
20210919102500,26438.0
20210919103000,26514.0
20210919103500,26542.0
20210919104000,26599.0
20210919104500,26527.0
20210919105000,26538.0
20210919105500,26557.0
20210919110000,26567.0
20210919110500,26625.0
20210919111000,26692.0
20210919111500,26759.0
20210919112000,26808.0
20210919112500,26794.0
20210919113000,26790.0
20210919113500,26811.0
20210919114000,26777.0
20210919114500,26664.0
20210919115000,26660.0
20210919115500,26614.0
20210919120000,26618.0
20210919120500,26659.0
20210919121000,26721.0
20210919121500,26631.0
20210919122000,26545.0
20210919122500,26448.0
20210919123000,26370.0
20210919123500,26378.0
20210919124000,26360.0
20210919124500,26283.0
20210919125000,26240.0
20210919125500,26168.0
20210919130000,26110.0
20210919130500,26124.0
20210919131000,26124.0
20210919131500,25991.0
20210919132000,25888.0
20210919132500,25812.0
20210919133000,25806.0
20210919133500,25800.0
20210919134000,25731.0
20210919134500,25702.0
20210919135000,25771.0
20210919135500,25892.0
20210919140000,25973.0
20210919140500,26120.0
20210919141000,26157.0
20210919141500,26200.0
20210919142000,26271.0
20210919142500,26312.0
20210919143000,26392.0
20210919143500,26474.0
20210919144000,26496.0
20210919144500,26509.0
20210919145000,26599.0
20210919145500,26677.0
20210919150000,26820.0
20210919150500,27175.0
20210919151000,27449.0
20210919151500,27608.0
20210919152000,27791.0
20210919152500,27967.0
20210919153000,28169.0
20210919153500,28448.0
20210919154000,28577.0
20210919154500,28666.0
20210919155000,28896.0
20210919155500,29121.0
20210919160000,29321.0
20210919160500,29625.0
20210919161000,29744.0
20210919161500,29892.0
20210919162000,30060.0
20210919162500,30197.0
20210919163000,30266.0
20210919163500,30311.0
20210919164000,30347.0
20210919164500,30312.0
20210919165000,30382.0
20210919165500,30364.0
20210919170000,30374.0
20210919170500,30484.0
20210919171000,30508.0
20210919171500,30506.0
20210919172000,30546.0
20210919172500,30580.0
20210919173000,30624.0
20210919173500,30611.0
20210919174000,30522.0
20210919174500,30579.0
20210919175000,30702.0
20210919175500,30717.0
20210919180000,30807.0
20210919180500,30796.0
20210919181000,30750.0
20210919181500,30726.0
20210919182000,30810.0
20210919182500,30896.0
20210919183000,30922.0
20210919183500,31090.0
20210919184000,31004.0
20210919184500,30877.0
20210919185000,30840.0
20210919185500,30738.0
20210919190000,30597.0
20210919190500,30713.0
20210919191000,30538.0
20210919191500,30388.0
20210919192000,30212.0
20210919192500,30110.0
20210919193000,29982.0
20210919193500,29977.0
20210919194000,29885.0
20210919194500,29637.0
20210919195000,29461.0
20210919195500,29389.0
20210919200000,29049.0
20210919200500,29006.0
20210919201000,28831.0
20210919201500,28634.0
20210919202000,28549.0
20210919202500,28406.0
20210919203000,28114.0
20210919203500,27737.0
20210919204000,27575.0
20210919204500,27438.0
20210919205000,27255.0
20210919205500,27069.0
20210919210000,26831.0
20210919210500,26706.0
20210919211000,26431.0
20210919211500,26170.0
20210919212000,26000.0
20210919212500,25768.0
20210919213000,25581.0
20210919213500,25316.0
20210919214000,25123.0
20210919214500,24950.0
20210919215000,24736.0
20210919215500,24545.0
20210919220000,24363.0
20210919220500,24049.0
20210919221000,23730.0
20210919221500,23455.0
20210919222000,23204.0
20210919222500,23033.0
20210919223000,22803.0
20210919223500,22602.0
20210919224000,22434.0
20210919224500,22188.0
20210919225000,22111.0
20210919225500,21973.0
20210919230000,21817.0
20210919230500,21917.0
20210919231000,22052.0
20210919231500,21989.0
20210919232000,21919.0
20210919232500,21822.0
20210919233000,21741.0
20210919233500,21818.0
20210919234000,21677.0
20210919234500,21606.0
20210919235000,21418.0
20210919235500,21368.0
20210920000000,21264.0
20210920000500,21281.0
20210920001000,21252.0
20210920001500,21303.0
20210920002000,21199.0
20210920002500,21344.0
20210920003000,21290.0
20210920003500,21361.0
20210920004000,21388.0
20210920004500,21401.0
20210920005000,21246.0
20210920005500,21193.0
20210920010000,21069.0
20210920010500,20905.0
20210920011000,20828.0
20210920011500,20782.0
20210920012000,20877.0
20210920012500,20890.0
20210920013000,20841.0
20210920013500,20842.0
20210920014000,20801.0
20210920014500,20758.0
20210920015000,20534.0
20210920015500,20420.0
20210920020000,20392.0
20210920020500,20462.0
20210920021000,20530.0
20210920021500,20528.0
20210920022000,20721.0
20210920022500,20784.0
20210920023000,20773.0
20210920023500,20733.0
20210920024000,20722.0
20210920024500,20700.0
20210920025000,20488.0
20210920025500,20397.0
20210920030000,20358.0
20210920030500,20277.0
20210920031000,20299.0
20210920031500,20339.0
20210920032000,20543.0
20210920032500,20592.0
20210920033000,20641.0
20210920033500,20669.0
20210920034000,20679.0
20210920034500,20549.0
20210920035000,20428.0
20210920035500,20344.0
20210920040000,20177.0
20210920040500,20167.0
20210920041000,20222.0
20210920041500,20432.0
20210920042000,20444.0
20210920042500,20499.0
20210920043000,20665.0
20210920043500,20846.0
20210920044000,21049.0
20210920044500,21302.0
20210920045000,21546.0
20210920045500,21844.0
20210920050000,22214.0
20210920050500,22905.0
20210920051000,23680.0
20210920051500,24156.0
20210920052000,24489.0
20210920052500,24805.0
20210920053000,25028.0
20210920053500,25280.0
20210920054000,25672.0
20210920054500,26058.0
20210920055000,26293.0
20210920055500,26718.0
20210920060000,27189.0
20210920060500,27885.0
20210920061000,28588.0
20210920061500,29129.0
20210920062000,29460.0
20210920062500,29752.0
20210920063000,29897.0
20210920063500,30022.0
20210920064000,30168.0
20210920064500,30191.0
20210920065000,30154.0
20210920065500,30272.0
20210920070000,30339.0
20210920070500,30504.0
20210920071000,30655.0
20210920071500,30703.0
20210920072000,30735.0
20210920072500,30863.0
20210920073000,30755.0
20210920073500,30730.0
20210920074000,30834.0
20210920074500,30716.0
20210920075000,30756.0
20210920075500,30794.0
20210920080000,30833.0
20210920080500,30951.0
20210920081000,31014.0
20210920081500,31023.0
20210920082000,30997.0
20210920082500,30924.0
20210920083000,30880.0
20210920083500,30687.0
20210920084000,30536.0
20210920084500,30432.0
20210920085000,30385.0
20210920085500,30235.0
20210920090000,30112.0
20210920090500,29872.0
20210920091000,29765.0
20210920091500,29655.0
20210920092000,29604.0
20210920092500,29578.0
20210920093000,29501.0
20210920093500,29443.0
20210920094000,29285.0
20210920094500,29210.0
20210920095000,29161.0
20210920095500,29098.0
20210920100000,29024.0
20210920100500,28996.0
20210920101000,28899.0
20210920101500,28869.0
20210920102000,28829.0
20210920102500,28794.0
20210920103000,28761.0
20210920103500,28728.0
20210920104000,28687.0
20210920104500,28673.0
20210920105000,28689.0
20210920105500,28684.0
20210920110000,28624.0
20210920110500,28720.0
20210920111000,28771.0
20210920111500,28832.0
20210920112000,28910.0
20210920112500,28914.0
20210920113000,28772.0
20210920113500,28733.0
20210920114000,28636.0
20210920114500,28532.0
20210920115000,28520.0
20210920115500,28482.0
20210920120000,28428.0
20210920120500,28576.0
20210920121000,28582.0
20210920121500,28577.0
20210920122000,28499.0
20210920122500,28422.0
20210920123000,28332.0
20210920123500,28347.0
20210920124000,28194.0
20210920124500,28195.0
20210920125000,28148.0
20210920125500,28067.0
20210920130000,27913.0
20210920130500,27936.0
20210920131000,27811.0
20210920131500,27694.0
20210920132000,27633.0
20210920132500,27664.0
20210920133000,27666.0
20210920133500,27597.0
20210920134000,27595.0
20210920134500,27676.0
20210920135000,27704.0
20210920135500,27717.0
20210920140000,27636.0
20210920140500,27730.0
20210920141000,27755.0
20210920141500,27703.0
20210920142000,27785.0
20210920142500,27889.0
20210920143000,27983.0
20210920143500,27998.0
20210920144000,28023.0
20210920144500,28274.0
20210920145000,28610.0
20210920145500,28735.0
20210920150000,28961.0
20210920150500,29179.0
20210920151000,29295.0
20210920151500,29559.0
20210920152000,29758.0
20210920152500,29933.0
20210920153000,30085.0
20210920153500,30349.0
20210920154000,30566.0
20210920154500,30780.0
20210920155000,31054.0
20210920155500,31245.0
20210920160000,31431.0
20210920160500,31427.0
20210920161000,31625.0
20210920161500,31910.0
20210920162000,32212.0
20210920162500,32486.0
20210920163000,32561.0
20210920163500,32731.0
20210920164000,32833.0
20210920164500,32975.0
20210920165000,33164.0
20210920165500,33179.0
20210920170000,33312.0
20210920170500,33303.0
20210920171000,33265.0
20210920171500,33316.0
20210920172000,33340.0
20210920172500,33326.0
20210920173000,33352.0
20210920173500,33651.0
20210920174000,33651.0
20210920174500,33619.0
20210920175000,33583.0
20210920175500,33575.0
20210920180000,33578.0
20210920180500,33625.0
20210920181000,33724.0
20210920181500,33911.0
20210920182000,33969.0
20210920182500,33996.0
20210920183000,34106.0
20210920183500,34146.0
20210920184000,34094.0
20210920184500,33946.0
20210920185000,33825.0
20210920185500,33444.0
20210920190000,33238.0
20210920190500,33302.0
20210920191000,33089.0
20210920191500,32751.0
20210920192000,32548.0
20210920192500,32231.0
20210920193000,32137.0
20210920193500,32183.0
20210920194000,32004.0
20210920194500,31845.0
20210920195000,31697.0
20210920195500,31503.0
20210920200000,31393.0
20210920200500,31277.0
20210920201000,30983.0
20210920201500,30682.0
20210920202000,30411.0
20210920202500,30241.0
20210920203000,30081.0
20210920203500,29839.0
20210920204000,29574.0
20210920204500,29275.0
20210920205000,29046.0
20210920205500,28702.0
20210920210000,28435.0
20210920210500,28394.0
20210920211000,28123.0
20210920211500,27873.0
20210920212000,27605.0
20210920212500,27377.0
20210920213000,27083.0
20210920213500,26852.0
20210920214000,26687.0
20210920214500,26507.0
20210920215000,26099.0
20210920215500,25785.0
20210920220000,25569.0
20210920220500,25239.0
20210920221000,24898.0
20210920221500,24498.0
20210920222000,24924.0
20210920222500,20973.0
20210920223000,23744.0
20210920223500,23587.0
20210920224000,23256.0
20210920224500,22956.0
20210920225000,22791.0
20210920225500,22643.0
20210920230000,22550.0
20210920230500,22680.0
20210920231000,22592.0
20210920231500,22478.0
20210920232000,22386.0
20210920232500,22385.0
20210920233000,22312.0
20210920233500,22308.0
20210920234000,22290.0
20210920234500,22232.0
20210920235000,22200.0
20210920235500,22110.0
20210921000000,22081.0
20210921000500,22102.0
20210921001000,22072.0
20210921001500,22029.0
20210921002000,21938.0
20210921002500,21834.0
20210921003000,21886.0
20210921003500,22059.0
20210921004000,22062.0
20210921004500,22064.0
20210921005000,22030.0
20210921005500,21930.0
20210921010000,21827.0
20210921010500,21789.0
20210921011000,21722.0
20210921011500,21710.0
20210921012000,21681.0
20210921012500,21640.0
20210921013000,21591.0
20210921013500,21577.0
20210921014000,21571.0
20210921014500,21519.0
20210921015000,21412.0
20210921015500,21339.0
20210921020000,21309.0
20210921020500,21322.0
20210921021000,21292.0
20210921021500,21228.0
20210921022000,21188.0
20210921022500,21143.0
20210921023000,21143.0
20210921023500,21155.0
20210921024000,21146.0
20210921024500,21108.0
20210921025000,21141.0
20210921025500,21053.0
20210921030000,21028.0
20210921030500,20975.0
20210921031000,20983.0
20210921031500,20974.0
20210921032000,20994.0
20210921032500,20978.0
20210921033000,20987.0
20210921033500,21011.0
20210921034000,21041.0
20210921034500,21087.0
20210921035000,21189.0
20210921035500,21209.0
20210921040000,21257.0
20210921040500,21102.0
20210921041000,21200.0
20210921041500,21267.0
20210921042000,21296.0
20210921042500,21414.0
20210921043000,21517.0
20210921043500,21688.0
20210921044000,21894.0
20210921044500,22051.0
20210921045000,22383.0
20210921045500,22673.0
20210921050000,22999.0
20210921050500,23587.0
20210921051000,24120.0
20210921051500,24568.0
20210921052000,24929.0
20210921052500,25298.0
20210921053000,25561.0
20210921053500,25877.0
20210921054000,26377.0
20210921054500,26705.0
20210921055000,27011.0
20210921055500,27488.0
20210921060000,28020.0
20210921060500,28591.0
20210921061000,29133.0
20210921061500,29607.0
20210921062000,29943.0
20210921062500,30126.0
